codigo;nombre;promedio;;;
211250005;Katherine Jones;4.20;;;
451400348;Fran Barham;2.81;;;
301230821;Connie Hall;2.96;;;
371801185;Johnna Vogel;2.82;;;
462190910;Christina Hernandez;2.72;;;
332161077;Steven Olsen;2.72;;;
241111125;Miss Lisa Castillo;3.66;;;
461411968;Jennifer Vasquez;3.08;;;
141260315;Keith Ramos;3.07;;;
631670483;Richard Martino;4.11;;;
441761928;Michael Simmons;3.33;;;
182010126;Violet Cohan;3.96;;;
232011782;Judith Williams;4.56;;;
302220337;Esther Deibel;4.34;;;
402160845;Jeremiah Paul;4.23;;;
571591365;Dorethea Silverthorn;2.82;;;
632000773;Scott Harris;3.38;;;
342091461;Christopher Hogan;4.98;;;
322091590;Nicole Yates;3.61;;;
201160460;James Duarte;3.30;;;
111961902;Alicia Ward;4.05;;;
201500619;Justin Cadena;4.39;;;
582081976;Christopher Pena;3.15;;;
212060529;Shelley Combes;3.06;;;
291911916;Lisa Huynh;2.87;;;
231390207;Ernesto Bailey;3.58;;;
332191713;Dakota Smith;3.22;;;
222180641;Gayle Morgan;4.57;;;
112111777;Beth Phillips;3.59;;;
161831918;Eric Owens;3.04;;;
202221445;Stephanie Wood;4.09;;;
112100149;Mike Oconnor;4.26;;;
331051636;Joanna Barnes;2.80;;;
642210066;Tara Pacheco;2.95;;;
452091195;Roy Stokes;4.57;;;
512020663;Richard Wong;4.68;;;
522141543;Michael Fisher;4.11;;;
322131087;Julia Schwartz;3.93;;;
301540021;Karen Mendoza;3.69;;;
522041150;Bob Khalid;2.70;;;
392120018;Derek Mckinney;3.36;;;
632160388;Carol Kennedy;2.98;;;
432091240;Christina Terry;4.49;;;
341640059;Gilbert Ala;2.98;;;
461650212;Michael Smith;3.74;;;
372080741;Scott Cole;3.82;;;
562220130;Carla Meyers;3.37;;;
241661935;Josephine Davis;2.80;;;
512040252;Anna Collins;4.55;;;
521611874;Deborah Cote;3.08;;;
632040129;Mike Tucker;3.46;;;
581591443;Dana Vasquez;3.76;;;
561241233;Caleb Richardson;4.20;;;
142030666;Linda Schumann;4.64;;;
561511290;Zachary Rubio;2.78;;;
231941430;Ricky Brown;2.74;;;
511190329;James Jackson;3.14;;;
271640494;Aaron Garcia;3.88;;;
242030840;Deborah Stewart;3.72;;;
391940133;Katherine Spillman;3.26;;;
161730723;Carlos Knight;3.34;;;
321920277;Annette Ayers;4.65;;;
341401024;Timothy Chandler;3.33;;;
411590678;Anthony Kriegel;4.44;;;
571951450;Heidi Fleming;4.05;;;
462181801;Tanya Britt;4.59;;;
682110266;Lonnie Mcneil;3.18;;;
522130442;Joseph Dulin;4.20;;;
641311649;Katherine Taylor;4.97;;;
561830762;Pamela Dixon;2.71;;;
311571262;Kenneth Collins;4.82;;;
522011530;Thomas Stancil;3.03;;;
102041903;Joshua Bishop;3.87;;;
101271139;Jason Voelker;3.35;;;
601871915;Deborah Torres;4.94;;;
212191741;Margaret Rideau;3.34;;;
112061076;Timothy Jones;4.21;;;
572210298;Jordan Seevers;2.72;;;
192040832;Sarah Randall;3.34;;;
392170236;Mitchell Pacheco;4.31;;;
582211064;Cynthia Hall;3.51;;;
202051692;Iola Dameron;4.62;;;
392170125;Holly Forbes;3.19;;;
111390152;Joanne Clifton;3.17;;;
232181857;Heather Miller;2.81;;;
461821761;Murray Williams;3.10;;;
191941364;Jane Woods;4.15;;;
641891079;Lawana Donato;4.11;;;
222081257;Steven Dunn;4.68;;;
292190478;Patricia Leatherman;3.18;;;
582131478;Hannah Hall;4.70;;;
242081255;Ricardo Harris;2.82;;;
311761969;Nichole Smith;3.41;;;
522161552;Annie Wyatt;4.31;;;
632080430;Kelly Moore;3.33;;;
411790388;Floy Wilbon;2.92;;;
632060445;Tanya Reid;3.59;;;
411910345;Santos Curran;3.90;;;
641171705;Melissa Velasquez;3.39;;;
222111098;Keith Talbert;4.51;;;
231230557;Sean Wilkins;4.03;;;
161080839;Ashley Campbell;4.74;;;
231021900;Cassandra Warner;4.55;;;
521640537;Esther Hall;3.71;;;
371400967;Tricia Anderson;2.86;;;
441990704;Marjorie Williams;4.02;;;
632040354;Jeffrey King;4.04;;;
561320660;Matthew Sprayberry;4.42;;;
561070633;Ashley Riley;3.98;;;
292091994;Fred Mckibben;3.93;;;
231260617;Michael Pugh;4.31;;;
391871492;Robin Crespo;3.89;;;
261301199;Kayla Pham;4.91;;;
221911977;Larry Kennedy;5.00;;;
512200657;Stephen Rogers;4.03;;;
371851060;Aaron Thibodeaux;3.31;;;
341240219;Rodney Weaver;2.98;;;
182061675;Katherine Griglen;4.64;;;
242131717;Deanna Massey;4.55;;;
292081161;Billy Jones;4.93;;;
642090948;Justin Chambers;3.24;;;
311681547;Catherine Wilkerson;4.87;;;
321950169;Daniel Anderson;4.07;;;
101780391;Marguerite Goodrich;4.16;;;
162180782;Daniel Smith;4.05;;;
572101839;Anthony Long;2.87;;;
392010247;Cory Robertson;3.69;;;
302061416;Rebecca Bartoletti;3.76;;;
601661234;Candace Underwood;3.80;;;
292121326;Dianna Webb;4.86;;;
312111555;Mackenzie Adams;4.25;;;
321650776;Rory Metzler;3.76;;;
242141621;Susan Lopez;4.79;;;
641580476;Mona Smith;4.73;;;
682010111;Luis Ramos;4.93;;;
291610133;James Bourbeau;3.88;;;
411131177;Shannon Schwartz;3.46;;;
322180706;Ronald Weaver;3.74;;;
642040091;Jeremy Bell;3.81;;;
311880284;Christina Velasco;4.30;;;
602020372;Tammy Thomas;3.66;;;
241751042;William Thompson;4.33;;;
181290399;John Tran;4.72;;;
211810115;Ben Culhane;2.71;;;
261101912;Richard Whitney;4.95;;;
222211668;Dorothy Seveney;3.90;;;
522101279;Kenneth Howell;3.77;;;
182121126;Miquel Stallings;4.62;;;
291650396;Kenneth Maldonado;4.21;;;
242121386;Isabel Nunn;4.51;;;
451730578;Debra Cummings;3.64;;;
392160896;Alan Hunter;3.07;;;
441711587;Kathleen Cole;2.82;;;
462141285;Calvin Ulsamer;2.74;;;
511551946;Sierra Kennedy;2.87;;;
112001891;Donald Dorman;4.21;;;
211271045;Stacey Garcia;4.91;;;
341391112;Sherman Campbell;4.58;;;
511221559;David Leonard;3.28;;;
261321141;Larry Adams;4.76;;;
581671545;Jessica Small;3.18;;;
161000343;Tamara Gentry;3.32;;;
322141135;Diana Ali DDS;3.24;;;
181591954;Gertrude Dimmick;4.95;;;
242120355;James Rogers;3.46;;;
142090891;Jack Mueller;5.00;;;
201531662;Nicholas Patel;3.15;;;
401720372;Agnus Murdock;3.45;;;
102140048;Jennifer Ray;2.80;;;
232170548;Tiffany Lewis;3.56;;;
462210931;Jacob Finley;4.72;;;
182070996;Victoria Walker;4.89;;;
631740151;Alexander Moore;4.28;;;
282080786;Ruth Meyer;3.54;;;
182111852;Leah Morgan;3.29;;;
331380039;Carl Durham;4.06;;;
521571031;Janice Green;3.04;;;
261580763;David Norris;3.71;;;
462021162;Amanda Ruiz;4.81;;;
222101504;Sara Percy;3.71;;;
682101229;Morgan Rodriguez;4.19;;;
192081575;Emma Kimmel;3.11;;;
391791949;Peter Cochran;3.39;;;
642011717;Kelly Rogers;3.00;;;
522170928;Jennifer Smith;2.98;;;
641611368;Richard Buckley;4.71;;;
571971358;Christopher Jensen;4.63;;;
561951478;James Withrow;3.59;;;
642200752;Daniel Bishop;4.61;;;
511010565;Dorothy Cooper;3.83;;;
261900025;Ana Robinson;2.73;;;
432221352;Felipe Valdez;4.42;;;
182011385;Valerie Little;3.51;;;
112030894;William Carlson;3.53;;;
142160018;Carol Reed;3.58;;;
432070070;Kevin Armand;4.46;;;
222140313;Katherine Adams;3.61;;;
582131569;Martin Markland;3.12;;;
211850297;Ebony Fuller;2.95;;;
162131920;Amy Arrington;4.76;;;
112030001;Laura Davis;4.99;;;
411100679;Darryl Moskal;2.87;;;
641480183;Pamela Harris;3.62;;;
201351743;Daniel Cusack;4.47;;;
262211320;Wesley Mcguire;4.47;;;
522080170;Mark Clark;4.06;;;
431720110;William Butler;3.06;;;
162120167;Allison Fritter;4.19;;;
581870897;Jeremiah Chapman;3.75;;;
401571949;Richard Bienkowski;3.89;;;
342211596;Matthew Mathews;2.96;;;
442131321;Opal Ortega;4.31;;;
262091322;Jose Daniels;4.62;;;
282041843;Rick Powell;3.72;;;
182111600;Michael Good;4.11;;;
632090843;Amber Duffy;4.73;;;
401290576;Jeremy Cantu;4.23;;;
221100464;Pedro Stagg;4.25;;;
582211439;David Sullivan;3.73;;;
521800547;Kelly Shelman;3.31;;;
602100996;Jamie Schmidt;3.10;;;
141911893;Robert Crosswell;4.74;;;
642120885;Cathy Gomez;3.39;;;
521710568;Susan Dallas;4.99;;;
441430429;Debra Smith;3.36;;;
141990786;Constance Bowles;4.96;;;
202081294;Shelby Weiss;4.50;;;
311531651;Fred Allen;3.86;;;
142131657;Joseph Moore;2.89;;;
402180882;Renee Andrews;3.11;;;
191981231;Stephanie Jones;4.35;;;
441760795;Connie Branscum;4.11;;;
161290020;Sheila Peck;2.71;;;
222090278;Robert Diaz;4.61;;;
342200972;Samantha Henry;4.04;;;
572090813;David Pritchard;3.82;;;
241051089;Alyssa Peters;3.17;;;
331280768;Amy Raybuck;3.92;;;
182221872;Lisa Thompson;3.78;;;
191011203;John Stafford;3.22;;;
521550528;William Hernandez;3.36;;;
451901433;William Moore;3.01;;;
641751107;Destiny Jackson;4.34;;;
431401644;Amanda Harmon;3.55;;;
101640557;Heather Martinez;3.58;;;
332211821;Corey Reid;4.09;;;
331941779;Samantha Watkins;3.33;;;
161591579;Jules Webb;4.13;;;
331690888;Brandy Cook;2.88;;;
462081750;Maria Reighard;3.28;;;
581140897;Amber Vasquez;3.52;;;
302121735;Lindsay Forster;3.35;;;
312211928;Jason Howard;4.21;;;
442050274;Bernice Medina;3.70;;;
332160297;William Butler;4.86;;;
351291687;Donna Simmons;3.46;;;
391290325;Claudia Smith DVM;3.99;;;
461931990;Armando Chiang;4.46;;;
222071715;Tyler Horton;2.80;;;
291921326;Roger Church;4.99;;;
392140944;Veronica Summers;3.30;;;
292100600;Jessica Averitt;3.03;;;
142010957;Heather Lewis;2.90;;;
642110976;Kelli Garcia;2.81;;;
641751077;Cheryl Gregory;4.57;;;
682120632;Tony Miller;4.25;;;
372021461;Eric Romero;2.92;;;
261840005;Charles Kingery;4.61;;;
292060471;Leslie Garcia;2.80;;;
141780380;Anna Phipps;3.74;;;
411570775;Justin Pearson;3.58;;;
112051937;Dixie Brewer;2.97;;;
451000659;Paul Jefferson;4.49;;;
101751343;Ofelia Gill;3.32;;;
191881897;Kristi Smith;4.87;;;
401521294;Michael Carothers;3.48;;;
402171644;Sydney Hunt;3.56;;;
431001803;Mildred Ratchford;3.68;;;
562011425;Gregory Green;2.84;;;
682150180;Richard Wood;4.16;;;
241321510;George Powell;4.64;;;
271910897;Kenneth Matuszewski;3.39;;;
162010174;Robert Williams;4.98;;;
451791905;Donna Yates;4.70;;;
231241097;Angela Ortiz;2.90;;;
521081384;Kathleen Christianson;3.22;;;
202020648;Michelle Goodman;3.96;;;
232110819;Robin Morris;2.91;;;
451430980;Lori White;4.51;;;
461920398;Leroy Palczynski;3.27;;;
511510022;Sarah Williams;4.39;;;
431331569;Barbara Fernandez;3.50;;;
682220417;Victor Blake;4.44;;;
102021769;Denise Thompson;4.86;;;
281990790;Joseph Roy;3.18;;;
301581893;Darryl Johnson;3.52;;;
182031889;James Juarez;2.91;;;
462080716;John Kanoy;3.10;;;
322001594;Jesse Hart;4.59;;;
522220514;Kay Reihl;4.55;;;
271690444;Jamie Johnson;4.09;;;
272110139;Marcus Moore;2.85;;;
242150958;Ian Soto;3.95;;;
392121791;Melvin Whiteside;4.45;;;
222020920;Mary Johnston;4.79;;;
281270403;Ruth Dillon;3.63;;;
311651433;Richard Bryant;4.66;;;
632030806;Vito Miller;2.83;;;
571780807;Joshua Meyer;3.80;;;
401080046;Vicki Scuderi;4.08;;;
562011816;Justin Palmer;3.47;;;
602131308;Theresa Yanko;3.81;;;
522211397;April Lopez;3.63;;;
371090212;Crystal Bartsch;3.97;;;
391890873;Brittney Williams;4.73;;;
282011228;Robert Davenport;4.31;;;
142131701;Jay Cochran;4.59;;;
212140069;Joseph Christensen;3.90;;;
411160132;Mrs. Gina Ferrell DDS;3.74;;;
342081560;Francine Dalton;3.53;;;
601940321;Thomas Smith;3.66;;;
191101020;Anna Campbell;3.38;;;
141211130;Tyrone Jones;2.95;;;
511180829;Jimmie Minor;4.15;;;
221281517;Jeremy Holmes;3.40;;;
142180306;Glenn Davis;3.55;;;
562181368;Donald Sharp;4.92;;;
141761382;Stephen Denning;4.21;;;
141241206;Perry Anderson;3.91;;;
601150256;Mark West;4.38;;;
302141024;Monica Wiley;2.96;;;
392100780;Jaime Hass;3.61;;;
231760504;Joyce Smith;4.96;;;
402140040;Violet Brock;4.97;;;
282221713;Brandon Colon;3.61;;;
511610741;Patrick Morales;4.13;;;
161240213;Thomas Brown;4.22;;;
281761755;William Dover;4.68;;;
441001519;Caitlin Holt;3.18;;;
571191384;Benjamin Rivera;2.80;;;
641210278;Joseph Chapman;4.93;;;
432020398;Mary Ross;3.48;;;
301610747;Tom Vasquez;4.80;;;
212030139;Robert Ritter;3.31;;;
242161274;Collin Mendoza;3.31;;;
262031247;Jimmy Knowles;3.17;;;
261971062;Ronald Ward;4.94;;;
412041109;John Orosco;3.30;;;
441210461;Leslie Baker;2.75;;;
332191428;Keitha Armstrong;3.45;;;
432111604;Monique Chavez;4.95;;;
201250494;Robert Roth;4.20;;;
601420726;Jacqueline Thompson;3.57;;;
512121833;Wayne Johnson;3.69;;;
301890149;Lori Lee;3.76;;;
272040375;Allan Gagne;4.83;;;
682050990;Nathan Jackson;3.99;;;
602181340;Brenda Wetmore;3.23;;;
372100926;William Whitaker MD;4.86;;;
561281495;Rudolf Bush;4.47;;;
372081727;Virginia Skinner;3.45;;;
331801473;Paul Obrien;3.26;;;
232031767;Lori Phillips;4.19;;;
641700594;Alda Mavraganis;4.32;;;
581540233;Mrs. Amber Brown;4.04;;;
332221560;Priscilla Carlson;4.85;;;
312110867;Benjamin Spencer;4.28;;;
351780930;Danielle Cessna;4.66;;;
202051537;Peter Powell;3.33;;;
402160426;Rafael Bundy;4.39;;;
521521104;Katelyn Owens;3.45;;;
301500981;Tim Lehn;3.58;;;
642101630;Charlene Hill;3.68;;;
442221826;Alyce Duffie;3.03;;;
632130452;Krista Rivera;3.12;;;
322051819;Carol Dennis;3.05;;;
572161295;Kristen Reyes;3.41;;;
512030996;Joseph Neill;3.40;;;
351661045;Christopher Kramer;4.74;;;
242140387;Lonnie Spriggs;4.63;;;
332070716;Jason Monroe;3.95;;;
341091110;Larry Herrera;4.77;;;
401611894;Jeffery Cox;3.67;;;
682091792;Brooke Faulk;4.44;;;
162010930;Jacob Solomon;3.99;;;
402070413;Jessica Bassler;2.87;;;
191151259;Marcus Rose;3.86;;;
371671487;Helen Oaks;3.50;;;
271221584;Curtis Gentry;3.49;;;
191181877;Sarah Swartz;3.31;;;
352170111;Michael Burnett;4.88;;;
601570384;Etta Miller;4.00;;;
102141201;Benjamin Odonnell;3.94;;;
282081823;Clarence Rankin;3.44;;;
511350256;Daniel Miller;3.70;;;
602101247;Barbara Mcneill;4.65;;;
181100220;Mr. Michael Thomas;3.16;;;
402190751;Gregory Pastel;4.75;;;
142081488;William Becker;4.07;;;
212020371;William Shields;4.69;;;
191900492;Nicholas Garcia;3.99;;;
512220800;Cathy Fritz;4.75;;;
201651647;Kenneth Meyers;3.49;;;
302101678;Nichole Herrington;3.43;;;
281221814;Vicki Clay;4.68;;;
571140869;Michele Cook;2.89;;;
111940977;Manuel Green;4.35;;;
111320001;Michael Naves;3.66;;;
341460630;Anthony Tucker;3.69;;;
352210710;Laurie Larson;2.76;;;
642110268;Mary Adams;3.88;;;
232070504;Florence Williams;2.81;;;
321020807;Mitchell Thompson;4.17;;;
332090070;Kristan Davis;3.34;;;
281311487;Joseph Johnson;4.85;;;
602000016;Hector Butler;3.19;;;
272220936;Charles Nolan;3.06;;;
202041480;Adrienne Coe;4.21;;;
401630672;Caitlin Turner;3.59;;;
101950919;Donald Rodgers;4.31;;;
391941239;Sean Martinez;4.05;;;
141771637;Sheryl Lyons;3.08;;;
262010305;Sara Miller;4.33;;;
231760736;George Sanchez;2.93;;;
432071514;Emily Hopkins;3.40;;;
291461667;Antonio Wilt;4.95;;;
431010963;Rebecca Mills;3.64;;;
572031831;Anthony Kiefer;3.43;;;
111200915;Jennifer Montgomery;4.64;;;
161230349;Julian Elk;3.80;;;
571130616;Anthony Gillespie;4.85;;;
261351063;Henry Castleberry;3.70;;;
521241812;Michael Reid;4.80;;;
262040913;Bettie Grady;4.35;;;
271501310;Kathryn Brown;2.94;;;
461150529;Joshua Anderson;2.99;;;
351531748;Madison West;3.33;;;
372160697;Dustin Mclean;3.32;;;
322100763;Christina Solis;3.31;;;
201080645;Claire Marin;2.70;;;
231820672;Mr. Michael Cooper;3.71;;;
271580809;Matthew Griffey;3.16;;;
101911317;Andrea Smith;2.80;;;
461100183;Guillermo Howell;3.80;;;
332051624;Kelly Smith;3.51;;;
302091333;Erma Martin;3.59;;;
261960481;Carlos Anderson;2.74;;;
572070008;Warren Goetz;4.35;;;
402121263;Heather Mosley;3.15;;;
141650951;Mary Zingaro;3.14;;;
442010220;Jared Doyle;3.13;;;
261100862;Barbara Pless;3.53;;;
522000000;Maureen Goodman;4.46;;;
442041136;Eric Palacios;3.73;;;
371611056;Tyler Carroll;4.45;;;
562201196;Megan Gray;4.22;;;
341680996;Leslie Reed;3.47;;;
521640615;Ruth Oconnor;4.15;;;
522011219;Joshua Simmons;3.24;;;
112160592;Charles Kukauskas;3.37;;;
292161792;Andre Wilson;4.97;;;
141440781;Michael Petrick;3.93;;;
371651596;Elizabeth Armstrong;4.43;;;
461411734;Allan Northrup;2.92;;;
341990009;Eric Costa;3.36;;;
231560927;Dawn Jones;4.87;;;
372021746;Mary Weber;3.16;;;
212140146;Scott Munroe;2.79;;;
322111965;Samantha Hayden;3.77;;;
182090323;Gary Snodgrass;4.88;;;
202221843;Nathan Martinez;4.80;;;
332121947;Robert Joyner;4.67;;;
641821984;Dillon Prince;4.49;;;
191241121;Sarah Keough;3.77;;;
512141645;Elizabeth Lawson;3.95;;;
462051914;Steven Filer;4.55;;;
332040668;Valerie Smith;4.36;;;
311171870;Gloria Hoage;3.50;;;
441530027;Jennifer Jenkins;4.37;;;
511990422;Guadalupe Ashton;3.68;;;
342161395;Randall Lowery;2.93;;;
232140876;Margaret White;4.47;;;
681250690;Daniel Fitzgerald;4.98;;;
281060716;Chance Stoudt;3.96;;;
561840381;Julie Gillespie;4.86;;;
162011152;Patricia Chan;3.77;;;
272100521;David Stephens;4.77;;;
392091960;Melvin Logsdon;4.09;;;
101441482;Stacey Thompson;3.02;;;
271131320;Leroy Butler;4.39;;;
112030104;Steven Fields;3.22;;;
282021047;Richard Matteucci;3.86;;;
401441736;Randy Campbell;3.67;;;
181990547;Rene Green;3.71;;;
571170752;Anthony Cooper;3.38;;;
181691706;Brad Copeland;4.87;;;
392100419;Cheryl Miller;2.73;;;
182071565;Gladys Lockwood;2.86;;;
681160705;Anthony Hancock;3.38;;;
102220460;Kevin Cegielski;3.39;;;
202021071;Alexandra Garcia;4.07;;;
202120197;Darrell Kronenberg;3.24;;;
391801265;David Taylor;4.28;;;
581480012;Lorraine Ferguson;3.05;;;
642090072;Judith Mayer;2.96;;;
401911887;Susan Philpott;4.65;;;
301010003;Trevor Dunn;4.80;;;
451140995;Carlos Bruce;4.51;;;
221341040;Brandon Ortiz;4.99;;;
462070406;Oliver Davila;4.12;;;
601790980;Benjamin Saunders;4.91;;;
601110955;Norman Wiggins;3.60;;;
271171489;Jennifer Blair;4.85;;;
292051755;William Filler;4.20;;;
102180202;Karen Wolf;2.81;;;
212210637;Peggy Morasca;3.09;;;
321050791;Jacob Turner;2.70;;;
441180295;Timothy Morgan;4.50;;;
681070111;Dr. Stephanie Mcbride;3.23;;;
401550341;Shannon Didonna;4.68;;;
411111962;Brenda Copeland;4.37;;;
602000836;Lloyd Baker;4.70;;;
392080793;Cameron Ortega;4.70;;;
391271077;Crystal Boll;3.91;;;
212091096;Kelli Armstrong;4.99;;;
261141365;Josefina Wolfe;3.68;;;
191891269;Jordan Davis;4.45;;;
351150381;Susan Hines;2.84;;;
641090037;Daniel Bray;4.03;;;
282211363;Cheryl Feltus;4.99;;;
201001937;Ryan Perry;4.57;;;
112001296;Daniel Castilleja;4.12;;;
192091989;Shelby Glass;4.72;;;
232011418;Melvin Miller;3.68;;;
191940075;Amy Ruiz;2.84;;;
242021120;Sonia Oliver;3.09;;;
602120169;Scott Smith;3.95;;;
642110355;Lyle Blackford;4.34;;;
101000577;Kathy Hudson;2.92;;;
631351714;Myrtle Munoz;3.78;;;
391901167;Tiffany Howard;3.34;;;
462120776;Kelley Mooney;4.80;;;
461930450;April Lang DVM;3.56;;;
162050449;Myra Good;3.15;;;
111890832;Jacob Davis;4.74;;;
352141032;Adele Trujillo;3.91;;;
231090393;Jessica Chapman;3.38;;;
261491878;Joey Otten;2.85;;;
142030661;Tricia Dunn;4.64;;;
352180568;Samuel Feller;3.89;;;
221051919;Anthony Brown;4.25;;;
581580745;Cynthia Williams;4.69;;;
522160263;Steven Weaver;4.12;;;
441310001;Kim Miranda;3.91;;;
182181009;Catherine Williams;4.78;;;
181711498;Michael Simpson;4.50;;;
332210461;Craig Moore;4.34;;;
462220010;Sandra Long;4.21;;;
522011733;Leah Mccarty;3.53;;;
571041310;Johnny Harris;3.46;;;
111011347;Amanda Nguyen;3.46;;;
191661992;Sandra Johnson;4.48;;;
461220648;Sarah Smith;4.13;;;
572001944;Frankie Justice;3.69;;;
642070301;Roy Alvarez;3.75;;;
142110947;William Saults;4.10;;;
211330429;John Young;4.19;;;
451151004;Joseph Long;3.72;;;
242121425;Christine Jones;3.45;;;
181151380;Michelle Baxter;3.07;;;
202090298;William Howell;3.35;;;
351711880;Daniel Taylor;3.50;;;
191791707;Matthew Mcgee;3.08;;;
342040508;Arnoldo Eggleston;3.00;;;
582181251;Christopher Mckinney;4.33;;;
392001638;Robert Ovalle;2.92;;;
512031523;Mary Bennett DVM;3.05;;;
582180520;Mildred Halstead;4.06;;;
682181128;Michelle Castillo;4.80;;;
431261802;Matthew Avila;3.86;;;
262130295;Tammy Gonzalez;2.92;;;
212131612;Sylvia Rios;3.40;;;
311800837;Tami Sullivan;2.99;;;
682140691;Travis Sanchez;3.00;;;
351070391;Nicole Coleman;3.79;;;
602151853;Dennis Pickrell;3.52;;;
461041137;Robert Perez;2.84;;;
601471438;Alan Chambers;2.86;;;
292050015;Laura Goodwin;4.16;;;
141590475;Jaime Utter;3.32;;;
112101025;Brandy Allen;3.94;;;
201551561;Hope Lusher;3.95;;;
582061747;Kathryn Mccoy;4.36;;;
182120263;John Taylor;4.86;;;
601291801;Geoffrey Lyons;4.36;;;
312121972;Jamie Killeen;4.76;;;
402170074;Robert Bates;3.36;;;
432061800;Joe Keane;3.07;;;
442130876;Sharon Jackson;2.72;;;
512081554;Gerald Farmer;2.98;;;
281061354;Andrew Jones;4.19;;;
291660200;Theresa Rueda;4.25;;;
192051233;Benjamin Johnson;4.33;;;
572050530;Charles Christian;4.06;;;
111701817;Adam Davis;4.72;;;
202211788;Carol Williams;4.91;;;
142161511;Isaac Kennedy;3.18;;;
351451563;Lori Beaudoin;4.70;;;
371501544;Nancy Williams;2.99;;;
572041096;Cathy Frye;3.93;;;
522141676;Kenneth Williams;3.53;;;
232210591;Randy Mcwayne;4.69;;;
572210858;Elizabeth Diaz;4.10;;;
582161295;Arlene Taff;3.64;;;
282000514;James Cannon;4.60;;;
311130266;Mamie Anderson;4.92;;;
462051865;Anthony Floyd;4.06;;;
451801025;Alice Williams;4.41;;;
681360825;Laura Evans;4.19;;;
141990882;Christopher Cool;4.90;;;
272030402;Leroy Carter;4.76;;;
332150970;Elizabeth Marlow;3.55;;;
412191826;David Madden;3.45;;;
511971899;Samuel Gary;3.14;;;
601460911;Frances Walker;4.50;;;
261170839;Roger Thompson;2.86;;;
631521596;Sean Allen;4.35;;;
371600795;Naomi Sampson;3.63;;;
562121484;Mark Walker;4.30;;;
511610405;Angel Murphy;3.98;;;
521211930;Robert Padilla;4.82;;;
401350869;Bryan Walp;4.61;;;
682050833;Gabriel Harris;4.66;;;
432070938;Jerry Toney;3.08;;;
202160512;Terri West;3.99;;;
191581048;Jessica Lawler;3.39;;;
681440751;Richard Allen;4.14;;;
522030228;Marie Burress;3.67;;;
341090975;Angela Matthews;4.86;;;
331080848;Steve Adams;2.89;;;
242090523;Cassandra Wallace;3.03;;;
301510425;Michael Allen;3.94;;;
412161720;Craig Powell;4.66;;;
322011590;Michael Williams;3.62;;;
212151552;Teresa Murphy;3.51;;;
561221387;John Ross;4.81;;;
451220939;Karen Williams;4.16;;;
442140583;Mary Long;4.88;;;
602141056;Hannah Gill;3.35;;;
392041558;Mary Halseth;4.31;;;
341520139;Megan Harrison;3.21;;;
101011714;Jeremy Haven;2.97;;;
451101009;Stephanie Davis;2.70;;;
111841713;Judy Hubbard;3.06;;;
232020756;Angela Burch;3.67;;;
462040983;Thelma Mclead;3.05;;;
341771246;Paul Johnson;2.87;;;
582061631;Joey Bottoms;2.73;;;
142040843;Courtney Simmons;4.60;;;
432221714;Robert Buchanan;3.84;;;
181901133;Jon Anderson;3.69;;;
261191504;Jermaine Armendariz;3.26;;;
201231267;William Green;4.12;;;
642031600;Heather Kaplan;3.79;;;
392131046;Tina Smith;3.96;;;
222060240;Ida Smith;2.73;;;
561070627;Lisa Martinez;3.14;;;
332171809;Dean Bolton;3.34;;;
302221260;Mandy Larsen;3.24;;;
351300189;Robert Littleton;3.13;;;
392200701;Kimberly Krueger;4.64;;;
291141340;Kandis Finn;4.35;;;
311330471;Erin Cole;4.70;;;
431130830;Edward Glaser;3.74;;;
392180523;Sarah Schmidt;4.77;;;
571130738;Allison Mulherin;4.47;;;
141451562;Tracie Mckee;2.77;;;
402131564;Henry Jenkins;4.15;;;
282191591;Michele Miller;3.88;;;
581930908;Gregory Humphery;4.07;;;
522171796;Destiny Middleton;4.16;;;
411960166;Janel Hughes;3.97;;;
601030617;Paul Rodriguez;4.90;;;
442120534;Debra Barlow;2.99;;;
221300364;Matthew Patterson;4.52;;;
272200504;Wanda Yuste;3.26;;;
231171277;Daniel Hardy;4.21;;;
111811671;Tyron Cavender;4.90;;;
522070512;Adam Martin;4.24;;;
202020170;Raina Benton;4.10;;;
391041440;Leon Garcia;4.58;;;
391311406;Edward Teyler;4.23;;;
442181014;Alyssa Kelley;3.92;;;
161010048;Micheal Bledsoe;3.75;;;
301790244;Rachael Ramirez;3.67;;;
312170666;Peter Earls;2.73;;;
561610308;James Shaffer;4.95;;;
571661535;Elaine Bryson;3.76;;;
582150253;Andrea Hernandez;3.44;;;
281600685;Margaret Burchett;4.41;;;
391131453;Deborah Black;4.26;;;
572211205;Mary Rickenbacker;4.42;;;
272181817;Jason Watts;4.12;;;
462200841;Jayson Kreutzer;4.88;;;
402130730;Steven Lloyd;4.26;;;
212161004;Lionel Bennett;3.03;;;
101460670;Scott Moore;4.38;;;
192200993;Michael Tucker;4.71;;;
572090868;Shane Richardson;4.36;;;
601950353;Herbert Burkett;4.36;;;
302190995;Mark Lamb;4.02;;;
291191455;Floyd Cormier;4.47;;;
272051364;John Cameron;3.00;;;
391451576;Marc Tower;2.76;;;
221720994;Kristy Hill;2.92;;;
231541765;John Kesler;3.62;;;
231570848;Eddie Brooks;2.87;;;
232080774;Andrew Nickerson;4.47;;;
282100117;Nancy Wu;4.79;;;
271171209;Julie Scott;4.95;;;
